kata,label,probabilitas
kena,anger,0.0012348272879422072
kenang,anger,0.0008149162195751834
kendali,anger,0.0008149162195751834
keong,anger,0.0012131811080629397
kepala,anger,0.0008149162195751834
keras,anger,0.0016133762740875737
keren,anger,0.0008149162195751834
kerja,anger,0.006319664034252686
keroyok,anger,0.0008149162195751834
kertas,anger,0.0008149162195751834
kesah,anger,0.0008149162195751834
kesal,anger,0.003373087638569917
kesel,anger,0.0012288129733050857
ketidakadilan,anger,0.0008149162195751834
ketidakpastian,anger,0.0008149162195751834
khawatir,anger,0.0008149162195751834
khianat,anger,0.0008149162195751834
kikis,anger,0.0008149162195751834
kilat,anger,0.0008149162195751834
kinerja,anger,0.0026256783169289195
kira,anger,0.0008149162195751834
kirim,anger,0.0008149162195751834
klasik,anger,0.0012486425383719253
kolaborasi,anger,0.0008149162195751834
komentar,anger,0.0008149162195751834
komitmen,anger,0.0008149162195751834
kompeten,anger,0.0008149162195751834
kompleksitas,anger,0.0008149162195751834
komunikasi,anger,0.0008149162195751834
komunitas,anger,0.0008149162195751834
kondusif,anger,0.0008149162195751834
koneksi,anger,0.0013147295954105077
konferensi,anger,0.0008149162195751834
konser,anger,0.0008149162195751834
kontra,anger,0.0008149162195751834
kontribusi,anger,0.0008149162195751834
koordinasi,anger,0.0008149162195751834
korban,anger,0.0017062614291380733
korup,anger,0.0017181262587954568
korupsi,anger,0.0008149162195751834
koruptor,anger,0.0020564705176691874
kosong,anger,0.0013000411757356748
kost,anger,0.0008149162195751834
kota,anger,0.0008149162195751834
kredibilitas,anger,0.0008149162195751834
kriminal,anger,0.0014958807498356306
kriminalitas,anger,0.0008149162195751834
kritik,anger,0.0008149162195751834
kritis,anger,0.0008149162195751834
kronologi,anger,0.0008149162195751834
kualitas,anger,0.0008149162195751834
kuasa,anger,0.0016011604958464619
kuat,anger,0.0008149162195751834
kumpul,anger,0.001207412217650679
kunci,anger,0.0008149162195751834
kunjung,anger,0.0011501366494804112
lacar,anger,0.0008149162195751834
lahir,anger,0.0008149162195751834
laksana,anger,0.0008149162195751834
laku,anger,0.0030481716004934203
lamban,anger,0.0008149162195751834
lambat,anger,0.0008149162195751834
lampu,anger,0.0008149162195751834
lancar,anger,0.0008149162195751834
langgar,anger,0.001357778278195127
langkah,anger,0.0008149162195751834
langsung,anger,0.002208321766817679
lanjut,anger,0.0008149162195751834
lapang,anger,0.0011850885858115526
lapor,anger,0.0020720947343044077
lari,anger,0.0011517837624708308
larut,anger,0.0008149162195751834
latih,anger,0.0008149162195751834
laut,anger,0.0008149162195751834
lawan,anger,0.0010722235609302425
layak,anger,0.0008149162195751834
layan,anger,0.0008149162195751834
layar,anger,0.0008149162195751834
lebaran,anger,0.0008149162195751834
lelah,anger,0.0008149162195751834
lelucon,anger,0.0008149162195751834
lemah,anger,0.0008149162195751834
lembaga,anger,0.0013569309824967488
lempem,anger,0.001265697272870161
lenyap,anger,0.0008149162195751834
les,anger,0.0011713601113989447
lho,anger,0.0008149162195751834
liat,anger,0.0011558616364880352
libat,anger,0.0008149162195751834
licik,anger,0.001207412217650679
lihat,anger,0.006658880372732793
lindung,anger,0.00504983050886493
lingkung,anger,0.0008149162195751834
lintas,anger,0.0008149162195751834
longo,anger,0.0008149162195751834
luka,anger,0.0008149162195751834
lupa,anger,0.0008149162195751834
maaf,anger,0.0008149162195751834
macem,anger,0.0008149162195751834
macet,anger,0.0008149162195751834
mah,anger,0.001199887055479601
mahluk,anger,0.0011944614680565917
main,anger,0.0019768653745169213
maju,anger,0.0008149162195751834
makan,anger,0.0012994191045087604
maksimal,anger,0.0008149162195751834
malam,anger,0.0008149162195751834
malas,anger,0.0008149162195751834
maling,anger,0.0008149162195751834
mall,anger,0.0008149162195751834
malu,anger,0.0031560430743534846
mana,anger,0.0008149162195751834
manfaat,anger,0.0008149162195751834
mangkrak,anger,0.0008149162195751834
manis,anger,0.0011340701273867989
mantap,anger,0.0008149162195751834
manusia,anger,0.0008149162195751834
manusiawi,anger,0.0008149162195751834
marah,anger,0.004626665626275523
mari,anger,0.0008149162195751834
masalah,anger,0.0013897704346555232
masuk,anger,0.0008149162195751834
masyarakat,anger,0.00111220243674964
mata,anger,0.0011896130629841326
matang,anger,0.0008149162195751834
media,anger,0.0016122280860881358
medsos,anger,0.0008149162195751834
meja,anger,0.0008149162195751834
mekanisme,anger,0.0008149162195751834
memedsos,anger,0.0008149162195751834
menang,anger,0.0015008894626228543
menarkoba,anger,0.0008149162195751834
mending,anger,0.0012684214063342354
menetizen,anger,0.0008149162195751834
mengapa,anger,0.0013426818132526671
mentang,anger,0.001338568000098799
mesti,anger,0.0008149162195751834
milik,anger,0.0008149162195751834
milu,anger,0.0008149162195751834
mimpi,anger,0.0008149162195751834
minggu,anger,0.0008149162195751834
minim,anger,0.0008149162195751834
miris,anger,0.0008149162195751834
miskin,anger,0.0012544377782303302
mobil,anger,0.0012000775157781193
modal,anger,0.001733836799311631
modernisasi,anger,0.0008149162195751834
moga,anger,0.00122351037341767
momok,anger,0.0008149162195751834
monitor,anger,0.0008149162195751834
motor,anger,0.0012000775157781193
mpet,anger,0.0008149162195751834
muak,anger,0.003117589222980166
mudah,anger,0.0008149162195751834
mudik,anger,0.0008149162195751834
mukjizat,anger,0.0008149162195751834
muncul,anger,0.0008149162195751834
mundur,anger,0.0012352751495375988
naik,anger,0.0012015307783950688
nama,anger,0.0012616231347242711
nanya,anger,0.0008149162195751834
narkoba,anger,0.0008149162195751834
nasib,anger,0.0008149162195751834
nasional,anger,0.0008149162195751834
negara,anger,0.001936457906838442
negatif,anger,0.0008149162195751834
negeri,anger,0.0030791105306974733
negosiasi,anger,0.0008149162195751834
neng,anger,0.0008149162195751834
netizen,anger,0.0008149162195751834
netralitas,anger,0.0008149162195751834
ngeri,anger,0.0008149162195751834
ngerti,anger,0.0008149162195751834
niat,anger,0.0008149162195751834
nilai,anger,0.0008149162195751834
nol,anger,0.0011727213638038892
nurani,anger,0.0016905676365298117
nyaman,anger,0.0008149162195751834
nyata,anger,0.0014936944855314504
nyawa,anger,0.0008149162195751834
objektif,anger,0.0008149162195751834
obrol,anger,0.0008149162195751834
of,anger,0.0008149162195751834
oke,anger,0.0008149162195751834
oknum,anger,0.0036675999729564156
omong,anger,0.0008149162195751834
online,anger,0.0008149162195751834
operasi,anger,0.0008149162195751834
operasional,anger,0.0008149162195751834
optimal,anger,0.0008149162195751834
