kata,label,probabilitas
ragam,marah,0.002971353538958719
ragu,marah,0.0009646758788150322
rahasia,marah,0.0013702771517541722
rajalela,marah,0.0009646758788150322
rakyat,marah,0.010880997488184786
ramah,marah,0.0009646758788150322
rasa,marah,0.0009646758788150322
razia,marah,0.0009646758788150322
realitanya,marah,0.0009646758788150322
reformasi,marah,0.001500156310651389
regulasi,marah,0.0009646758788150322
rekam,marah,0.0009646758788150322
rela,marah,0.0009646758788150322
resah,marah,0.0009646758788150322
respek,marah,0.0009646758788150322
respons,marah,0.0009646758788150322
responsif,marah,0.0009646758788150322
ribat,marah,0.0024988829364400817
ringan,marah,0.0013218605027908996
rugi,marah,0.0013837207882793285
rumah,marah,0.0009646758788150322
rumit,marah,0.0009646758788150322
rusak,marah,0.0020489733628522373
rusmini,marah,0.0009646758788150322
saat,marah,0.0009646758788150322
sadar,marah,0.0009646758788150322
sakarang,marah,0.0009646758788150322
sakit,marah,0.0009646758788150322
salah,marah,0.004007375202102917
salut,marah,0.0009646758788150322
sandiwara,marah,0.0013310992462319037
sangka,marah,0.0009646758788150322
sanksi,marah,0.0013218605027908996
santai,marah,0.001341990595823961
saran,marah,0.0009646758788150322
sari,marah,0.0018735871465955284
satu,marah,0.0009646758788150322
sea,marah,0.0009646758788150322
sedih,marah,0.0009646758788150322
segar,marah,0.0009646758788150322
segel,marah,0.0009646758788150322
sehat,marah,0.0009646758788150322
sejahtera,marah,0.0009646758788150322
sekolah,marah,0.0009646758788150322
selamat,marah,0.0009646758788150322
selesai,marah,0.0009646758788150322
selidik,marah,0.001419746469000522
semangat,marah,0.0009646758788150322
semena,marah,0.0009646758788150322
semrawut,marah,0.0019093193269938927
senang,marah,0.0009646758788150322
sengsara,marah,0.0019593469054099443
senyap,marah,0.0016210682318346123
senyum,marah,0.0009646758788150322
seragam,marah,0.001992919234724617
seram,marah,0.0009646758788150322
serang,marah,0.0009646758788150322
serius,marah,0.0009646758788150322
serta,marah,0.0009646758788150322
setia,marah,0.0009646758788150322
seviral,marah,0.0009646758788150322
sia,marah,0.0009646758788150322
siaga,marah,0.0009646758788150322
